id,name,address
1009594,NULL,"Prins Hendrikstraat 13, Locatie: Spijkerkwartier te Arnhem (GE) e.a."
1009595,NULL,"Rijnkade tegenover 143, Locatie: Centrum te Arnhem (GE)"
1009596,NULL,"Boulevard Heuvelink 191, Locatie: Boulevardkwartier te Arnhem (GE) e.a."
1009597,NULL,"De la Reijstraat 6, Locatie: Transvaalbuurt te Arnhem (GE) e.a."
1009598,School XIX (school V),"Spijkerstraat 49, Locatie: Spijkerkwartier te Arnhem (GE) e.a."
1009599,NULL,"Steenfabriek Elden, Meinerswijk te Arnhem (GE)"
1009600,NULL,"Kastanjelaan 7, Locatie: Spijkerkwartier te Arnhem (GE) e.a."
1009601,NULL,"Apeldoornseweg 32, Locatie: St. Marten te Arnhem (GE)"
1009602,NULL,"Velperweg 157, Locatie: Paasberg te Arnhem (GE)"
1009603,NULL,"Geitenkamp 14, Locatie: Geitenkamp te Arnhem (GE) e.a."
1009604,NULL,"Geitenkamp 44, Locatie: Geitenkamp te Arnhem (GE) e.a."
1009605,De Phoenix,"Sonsbeekweg 12, Locatie: Transvaalbuurt te Arnhem (GE)"
1009606,Hazegrietje,"Weg langs het Hazegrietje 15, Locatie: Hazegrietje te Arnhem (GE)"
1009607,NULL,"Van Lawick van Pabststraat 33, Locatie: Burgemeesterswijk te Arnhem (GE)"
1009608,NULL,"De la Reijstraat tegenover 9, Locatie: over de Jansbeek, Transvaalbuurt te Arnhem (GE)"
1009609,NULL,"Apeldoornseweg bij 18, Locatie: Transvaalbuurt te Arnhem (GE)"
1009610,NULL,Kapelstraat 1 te Molenschot (Gilze en Rijen NB)
1009611,NULL,Kapelstraat 3 te Molenschot (Gilze en Rijen NB)
1009612,NULL,"Prinsenbosch 2, Locatie: Noorden v.d. weg. te Gilze (Gilze en Rijen NB)"
1009613,NULL,Prinsenbosch 13 te Gilze (Gilze en Rijen NB) e.a.
1009614,NULL,Prinsenbosch 24 te Gilze (Gilze en Rijen NB) e.a.
1009615,NULL,Prinsenbosch 35 A en B te Gilze (Gilze en Rijen NB)
1009616,NULL,Prinsenbosch 45 te Gilze (Gilze en Rijen NB)
1009617,NULL,Prinsenbosch 56 te Gilze (Gilze en Rijen NB)
1009618,St. Annakapel,Kapelstraat 2 te Molenschot (Gilze en Rijen NB)
1009619,NULL,"Kapelstraat bij 2, Locatie: Op voorplein kapel. te Molenschot (Gilze en Rijen NB)"
1009620,NULL,Aalstraat 60 te Gilze (Gilze en Rijen NB)
1009621,NULL,Heistraat 3 te Rijen (Gilze en Rijen NB) e.a.
1009622,NULL,Hoofdstraat 23 te Rijen (Gilze en Rijen NB) e.a.
1009623,NULL,Hoofdstraat 35 te Rijen (Gilze en Rijen NB) e.a.
1009624,NULL,"Hoofdstraat 77, Locatie: a.d.westzijde v. Hoofdstr te Rijen (Gilze en Rijen NB)"
1009625,NULL,Hoofdstraat 117 te Rijen (Gilze en Rijen NB)
1009626,NULL,Hoofdstraat 58 te Rijen (Gilze en Rijen NB)
1009627,NULL,Julianastraat 118 te Rijen (Gilze en Rijen NB)
1009628,NULL,Molenschotsedijk 3 te Gilze (Gilze en Rijen NB)
1009629,NULL,Nieuwstraat 113 te Gilze (Gilze en Rijen NB)
1009630,NULL,Nieuwstraat 20 te Gilze (Gilze en Rijen NB)
1009631,NULL,Nieuwstraat 22 te Gilze (Gilze en Rijen NB)
1009634,NULL,Stationsplein 6 te Rijen (Gilze en Rijen NB)
1009636,NULL,Stationsstraat 8 te Rijen (Gilze en Rijen NB)
1009638,NULL,Versterstraat 11 te Gilze (Gilze en Rijen NB)
1009639,NULL,Bisschop de Vetplein 13 te Gilze (Gilze en Rijen NB)
1009640,Biwema,Streeksterweg 2 te Usquert (Eemsmond GR)
1009641,Kantoor Havep,"Bergstraat bij 50, Locatie: Watermolenstraat te Goirle (NB)"
1009642,Schoorsteen/machinehuis Havep,"Bergstraat bij 50, Locatie: Watermolenstraat te Goirle (NB)"
1009643,Kerk Maria Boodschap,Van Malsenstraat 1 te Goirle (NB)
1009644,Pastorie/schansmuur Maria Boodschap,Tilburgseweg 136 te Goirle (NB)
1009645,NULL,Tilburgseweg 119 te Goirle (NB)
1009646,NULL,Tilburgseweg 119 te Goirle (NB)
1009647,NULL,Tilburgseweg 164 te Goirle (NB) e.a.
1009648,NULL,"Tilburgseweg 164, Locatie: Tussen nrs.156-170 te Goirle (NB) e.a."
1009649,NULL,Dorpstraat 43 te Riel (Goirle NB)
1009650,NULL,Dorpstraat 41 te Riel (Goirle NB)
1009651,St.Antonius Abt-kerk,Kerkstraat 3 te Riel (Goirle NB)
1009652,St. Antonius-Abt pastorie/H.Hartbld,Kerkstraat 1 te Riel (Goirle NB)
1009653,NULL,Goorstraat 6 te Riel (Goirle NB)
1009654,NULL,Goorstraat 6 te Riel (Goirle NB)
1009655,NULL,Kerkstraat 10 te Goirle (NB)
1009656,Villa Agatha,Kerkstraat 12 te Goirle (NB)
1009657,NULL,Doctor Keyzerlaan 2 te Goirle (NB)
1009658,Huize Stella,Kloosterstraat 12 te Goirle (NB)
1009659,St. Franciscus van Sales,"Kloosterstraat 22, Locatie: Th. van Diessenstraat / Oude Kerkstraat te Goirle (NB)"
1009660,NULL,Tilburgseweg 32 te Goirle (NB)
1009661,NULL,Dorpsstraat 14 te Goirle (NB) e.a.
1009662,Villa Blanca,Tilburgseweg 176 te Goirle (NB)
1009663,NULL,Tilburgseweg 108 te Goirle (NB) e.a.
1009664,NULL,Kerkstraat 6 te Riel (Goirle NB)
1009665,NULL,Kerkstraat 29 te Riel (Goirle NB)
1009666,Huize GERRA,Rijksweg 3 te Haaren (NB)
1009667,NULL,Rijksweg 9 te Haaren (NB)
1009668,NULL,Brabantsehoek 34 te Biezenmortel (Haaren NB)
1009669,NULL,Brabantsehoek 34 te Biezenmortel (Haaren NB)
1009670,Huize Assisië,Hooghoutseweg 3 te Biezenmortel (Haaren NB) e.a.
1009671,NULL,"Hooghoutseweg bij 3, Locatie: Achter/naast kapel te Biezenmortel (Haaren NB) e.a."
1009672,NULL,Hooghoutseweg 3 te Biezenmortel (Haaren NB) e.a.
1009673,NULL,Mgr Bekkersplein 4 te Haaren (NB)
1009674,NULL,Kastanjelaan 14 te Helvoirt (Haaren NB)
1009675,NULL,Dorpsstraat 10 te Esch (Haaren NB)
1009676,Heilig Hartbeeld,Dorpsstraat bij 8 te Esch (Haaren NB) e.a.
1009677,NULL,Pastoor van Erpstraat bij 1 te Schijndel (Meierijstad NB)
1009678,NULL,"Pastoor van Erpstraat bij 1, Locatie: noordwestzijde v. kapel te Schijndel (Meierijstad NB)"
1009679,NULL,"Rietbeemdweg bij 15, Locatie: Baekersstr./Bekkersstr. te Schijndel (Meierijstad NB)"
1009680,NULL,"Rietbeemdweg bij 15, Locatie: linker laan noordwesthoek te Schijndel (Meierijstad NB)"
1009681,NULL,hoek Markt/v. Alphenstr. te Schijndel (Meierijstad NB)
1009682,NULL,Streeksterweg bij 2 te Usquert (Eemsmond GR)
1009683,NULL,Meijgraaf 4 te Schijndel (Meierijstad NB)
1009684,Gerdahoeve,Het Dreefje 3 te Schijf (Rucphen NB)
1009685,Gerdahoeve,Het Dreefje 3 te Schijf (Rucphen NB)
1009686,De Jorissenhoeve,Achtmaalsebaan 17 te Schijf (Rucphen NB)
1009687,De Jorissenhoeve,Achtmaalsebaan 17 te Schijf (Rucphen NB)
1009688,Landhuis Dennenbos,Hoeksestraat 28 te Schijf (Rucphen NB)
1009689,NULL,Hoeksestraat 27 te Schijf (Rucphen NB)
1009690,NULL,Ettenseweg 40 te Sprundel (Rucphen NB)
1009691,NULL,Ettenseweg 40 te Sprundel (Rucphen NB)
1009694,Pastorie/kerk H. Martinus,Raadhuisstraat 5 te Rucphen (NB) e.a.
1009695,Parochie/kerk H. Martinus,Raadhuisstraat 3 te Rucphen (NB) e.a.
1009696,Onze Lieve Vrouwe Boodschap,Onze Lieve Vrouwestraat 105 te Zegge (Rucphen NB) e.a.
1009697,O.L. Vrouw van Zegge-kapel,Onze Lieve Vrouwestraat 108 te Zegge (Rucphen NB)
1009698,Kerk St. Willebrord,Pastoor Bastiaansensingel 30 te St. Willebrord (Rucphen NB)
1009699,Processiepark/grot St. Willebrord,Kerk St. Willebrord te Sint Willebrord (Rucphen NB)
1009701,NULL,Sint Martinusstraat 9 te Rucphen (NB)
1009702,NULL,Bolwerk-Zuid 134 te Bergen op Zoom (NB) e.a.
1009703,NULL,"Drabbestraat 1, Locatie: Op hoek v. De Rouckstr. te Bergen op Zoom (NB)"
1009704,NULL,"Bolwerk-Zuid 168, Locatie: Op hoek Bagijnhofstr. te Bergen op Zoom (NB)"
1009705,NULL,"Bolwerk-Zuid 170, Locatie: hoek Legrandstraat te Bergen op Zoom (NB)"
1009706,NULL,Hoogstraat 15 te Bergen op Zoom (NB)
1009707,NULL,Hoogstraat 15 te Bergen op Zoom (NB)
1009708,NULL,Mastendreef 5 te Bergen op Zoom (NB)
1009709,NULL,Mastendreef 5 te Bergen op Zoom (NB)
1009710,NULL,Molenzichtweg 12 te Bergen op Zoom (NB)
1009711,NULL,Molenzichtweg 14 te Bergen op Zoom (NB)
1009712,NULL,Stationsstraat 5 te Bergen op Zoom (NB)
1009713,NULL,Stationsstraat 9 te Bergen op Zoom (NB)
1009714,NULL,Wassenaarstraat 1 te Bergen op Zoom (NB) e.a.
1009715,NULL,Stationsstraat 24 te Bergen op Zoom (NB)
1009716,NULL,Stationsstraat 36 te Bergen op Zoom (NB)
1009717,NULL,Burgemeester Stulemeijerlaan 24 te Bergen op Zoom (NB)
1009718,NULL,Burgemeester Stulemeijerlaan 26 te Bergen op Zoom (NB)
1009721,NULL,Begraafplaats. te Bergen op Zoom (NB)
1009722,NULL,Begraafplaats. te Bergen op Zoom (NB)
1009723,NULL,Zuidzijde Haven 39 A te Bergen op Zoom (NB) e.a.
1009724,NULL,Zuidzijde Haven 37 B te Bergen op Zoom (NB) e.a.
1009725,NULL,Hoofdlaan 4 te Halsteren (Bergen op Zoom NB)
1009726,NULL,Hoofdlaan 8 te Halsteren (Bergen op Zoom NB)
1009727,NULL,De Beeklaan 25 te Halsteren (Bergen op Zoom NB)
1009728,NULL,De Beeklaan 25 A te Halsteren (Bergen op Zoom NB)
1009729,NULL,Dorpsstraat 51 te Halsteren (Bergen op Zoom NB)
1009730,NULL,Dorpsstraat 53 te Halsteren (Bergen op Zoom NB)
1009731,NULL,Antwerpsestraat 1 te Bergen op Zoom (NB)
1009732,NULL,Antwerpsestraat 9 te Bergen op Zoom (NB) e.a.
1009733,NULL,Antwerpsestraat 11 te Bergen op Zoom (NB) e.a.
1009734,NULL,"Antwerpsestraat 15, Locatie: hoek v. Dedemstraat 198 te Bergen op Zoom (NB)"
1009735,NULL,Antwerpsestraat 4 te Bergen op Zoom (NB) e.a.
1009736,NULL,Antwerpsestraat 6 te Bergen op Zoom (NB) e.a.
1009737,NULL,Antwerpsestraat 10 te Bergen op Zoom (NB)
1009738,NULL,Antwerpsestraat 34 te Bergen op Zoom (NB)
1009739,NULL,Antwerpsestraat 56 te Bergen op Zoom (NB)
1009740,NULL,Bernadettestraat 2 te Bergen op Zoom (NB) e.a.
1009741,NULL,Blauwehandstraat 36 te Bergen op Zoom (NB)
1009742,NULL,Bolwerk-Noord 71 te Bergen op Zoom (NB)
1009743,NULL,Van Aldegondebaan 7 te Bergen op Zoom (NB)
1009744,NULL,Sint-Catharinaplein 25 te Bergen op Zoom (NB)
1009745,NULL,Van Dedemstraat 11 te Bergen op Zoom (NB)
1009746,NULL,Engelsestraat 28 te Bergen op Zoom (NB) e.a.
1009747,NULL,Faurestraat 41 te Bergen op Zoom (NB)
1009748,Huize St. Gertrudis,Goudenbloemstraat 2 te Bergen op Zoom (NB)
1009749,NULL,Grote Markt 22 te Bergen op Zoom (NB)
1009750,NULL,Halsterseweg 129 te Bergen op Zoom (NB)
1009752,NULL,Hoogstraat 16 te Bergen op Zoom (NB)
1009753,NULL,Hoogstraat 18 te Bergen op Zoom (NB)
1009754,NULL,Hoek Klooster/Huybergsest te Bergen op Zoom (NB)
1009755,NULL,Lourdesplein 1 te Bergen op Zoom (NB)
1009756,NULL,Olympialaan 68 te Bergen op Zoom (NB) e.a.
1009757,NULL,Noordsingel 95 te Bergen op Zoom (NB)
1009758,Villa de Vluchtheuvel,Noordzijde Zoom 73 te Bergen op Zoom (NB)
1009759,Watertoren,Parallelweg 127 te Bergen op Zoom (NB)
1009760,NULL,Potterstraat 13 te Bergen op Zoom (NB) e.a.
1009761,NULL,Potterstraat 51 te Bergen op Zoom (NB)
1009762,NULL,Prins Bernhardlaan 64 te Bergen op Zoom (NB)
1009763,Onze Lieve Vrouwe v. Lourdeskerk,Prins Bernhardlaan 66 te Bergen op Zoom (NB)
1009764,NULL,Stationsstraat 15 te Bergen op Zoom (NB)
1009765,NULL,Stationsstraat 17 te Bergen op Zoom (NB)
1009766,NULL,Stationsstraat 19 te Bergen op Zoom (NB)
1009767,NULL,Stationsstraat 23 te Bergen op Zoom (NB)
1009768,Stationskoffiehuis,Stationsstraat 33 te Bergen op Zoom (NB)
1009769,Hotel-restaurant William,Stationsstraat 29 A te Bergen op Zoom (NB) e.a.
1009770,NULL,"Stationsstraat 12 A, Locatie: hoek Wassenaarstraat 2 te Bergen op Zoom (NB) e.a."
1009771,NULL,Steenbergsestraat 1 A te Bergen op Zoom (NB) e.a.
1009772,NULL,Steenbergsestraat 27 te Bergen op Zoom (NB)
1009773,NULL,Steenbergsestraat 27 te Bergen op Zoom (NB)
1009774,NULL,Steenbergsestraat 50 te Bergen op Zoom (NB)
1009775,NULL,Burgemeester Stulemeijerlaan 1 te Bergen op Zoom (NB)
1009776,NULL,Burg. Stulemeijerlaan;kruising met Bolwerk N/Z en Rijtuigweg te Bergen op Zoom (NB)
1009777,NULL,Wilhelminaveld 96 te Bergen op Zoom (NB)
1009778,NULL,Zuidzijde Haven 3 A te Bergen op Zoom (NB) e.a.
1009783,De Viersprong,Gasthuisstraat 6 te Halsteren (Bergen op Zoom NB)
1009785,NULL,Woeststraat 1 te Chaam (Alphen-Chaam NB)
1009786,NULL,Woeststraat 1 te Chaam (Alphen-Chaam NB)
1009787,NULL,Oosterwijksestraat 12 te Alphen (Alphen-Chaam NB)
1009788,NULL,Oosterwijksestraat 12 te Alphen (Alphen-Chaam NB)
1009789,NULL,Dorpsstraat 7 te Chaam (Alphen-Chaam NB)
1009790,NULL,Gilzeweg 59 te Chaam (Alphen-Chaam NB)
1009791,NULL,Hoge Akkerpad 1 te Chaam (Alphen-Chaam NB)
1009792,NULL,Raadhuisplein 1 te Chaam (Alphen-Chaam NB)
1009793,NULL,Baarleseweg 54 te Alphen (Alphen-Chaam NB) e.a.
1009794,NULL,Oude Tilburgsebaan 4 te Alphen (Alphen-Chaam NB)
1009795,NULL,Stationstraat 11 te Alphen (Alphen-Chaam NB)
1009796,NULL,Goedentijd 12 te Alphen (Alphen-Chaam NB) e.a.
1009797,NULL,Eindsestraat 21 te Dongen (NB)
1009798,NULL,Eindsestraat 21 te Dongen (NB)
1009799,NULL,Achter den Ham 1 te Dongen (NB) e.a.
1009800,NULL,Hoge Ham 9 te Dongen (NB)
1009801,NULL,Sint Josephstraat 41 te Dongen (NB) e.a.
1009802,NULL,Sint Josephstraat 39 A te Dongen (NB)
1009803,NULL,Vaartweg 108 te Dongen (NB) e.a.
1009804,NULL,Vaartweg bij 108 te Dongen (NB)
1009805,NULL,Vaartweg 57 te 's Gravenmoer (Dongen NB)
1009806,NULL,Vaartweg 57 te 's Gravenmoer (Dongen NB)
1009807,NULL,Gasthuisstraat 1 te Dongen (NB)
1009808,NULL,"Gasthuisstraat bij 1, Locatie: Kerk/pastorie te Dongen (NB)"
1009809,NULL,"Kardinaal van Rossumstraat 43, Locatie: Hoek Oranjeplein 74 te Dongen (NB)"
1009810,NULL,"Kardinaal van Rossumstraat 43, Locatie: Hoek Oranjeplein 74 te Dongen (NB)"
1009811,NULL,Heuvel 16 te Dongen (NB)
1009812,NULL,Heuvel 15 te Dongen (NB)
1009813,Villa Berkenheuvel,Heuvelstraat 8 te Dongen (NB)
1009816,NULL,Heuvelstraat 1 te Dongen (NB)
1009818,NULL,Hoge Ham 82 te Dongen (NB) e.a.
1009821,NULL,Hoge Ham 122 te Dongen (NB)
1009822,Klooster Franciscanessen,Hoge Ham 25 te Dongen (NB)
1009823,NULL,Hoge Ham 65 te Dongen (NB)
1009826,NULL,Sint Josephstraat 37 te Dongen (NB) e.a.
1009827,NULL,Kerkstraat te Dongen (NB)
1009828,NULL,Kerkstraat 2 B te Dongen (NB) e.a.
1009830,NULL,Kerkstraat 33 te Dongen (NB)
1009831,NULL,Kerkstraat 41 te Dongen (NB)
1009832,NULL,Kardinaal van Rossumstraat 84 te Dongen (NB) e.a.
1009837,NULL,Kardinaal van Rossumstraat 22 te Dongen (NB) e.a.
1009840,NULL,Vaartweg 109 te Dongen (NB)
1009841,NULL,Hoofdstraat 8 te 's Gravenmoer (Dongen NB)
1009842,Lisboa,Hoofdstraat 20 te 's Gravenmoer (Dongen NB) e.a.
1009843,NULL,Hoofdstraat 62 te 's Gravenmoer (Dongen NB)
1009844,NULL,Molendijk 62 te 's Gravenmoer (Dongen NB)
1009845,NULL,Molendijk 53 te 's Gravenmoer (Dongen NB)
1009846,NULL,Waspikse Weg 5 te 's Gravenmoer (Dongen NB)
1009847,NULL,Waspikse Weg 8 te 's Gravenmoer (Dongen NB)
1009848,NULL,Wilhelminalaan 13 te 's Gravenmoer (Dongen NB) e.a.
1009850,NULL,Hoge Ham 57 te Dongen (NB)
1009852,Mariagaard,Nieuwstraat 1 te Roosendaal (NB) e.a.
1009853,Mariagaard,"Nieuwstraat bij 1, Locatie: Kapel bij Hofjeswoningen te Roosendaal (NB) e.a."
1009854,Mariagaard,Nieuwstraat 5 te Roosendaal (NB) e.a.
1009855,Station Roosendaal,Spoorstraat 7 te Roosendaal (NB)
1009856,Station Roosendaal,Bosstraat 22 te Roosendaal (NB)
1009857,NULL,Stationsplein 1 te Roosendaal (NB) e.a.
1009858,NULL,Vincentiusstraat 5 te Roosendaal (NB) e.a.
1009859,NULL,Vincentiusstraat bij 3 A te Roosendaal (NB) e.a.
1009862,NULL,Schoolstraat 3 te Wouw (Roosendaal NB) e.a.
1009863,NULL,Schoolstraat 1 te Wouw (Roosendaal NB) e.a.
1009866,NULL,Boulevard Antverpia 2 te Roosendaal (NB) e.a.
1009867,NULL,Brugstraat 1 te Roosendaal (NB)
1009868,NULL,Brugstraat 23 te Roosendaal (NB)
1009869,Rode Kruis Gebouw,Burgerhoutsestraat 12 te Roosendaal (NB)
1009870,NULL,Damstraat 40 te Roosendaal (NB) e.a.
1009872,Heilig Hart van Jesus,Heilig Hartplein 28 te Roosendaal (NB) e.a.
1009873,NULL,Hoogstraat 14 te Roosendaal (NB)
1009874,NULL,Hulsdonksestraat 56 te Roosendaal (NB) e.a.
1009875,NULL,Huijbergseweg 38 te Roosendaal (NB)
1009876,Heilige Joseph,Sint Josephstraat 4 te Roosendaal (NB)
1009877,OLV Altijd durende bijstand,Kade 21 te Roosendaal (NB) e.a.
1009878,NULL,Deurlechtsestraat 5 te Roosendaal (NB)
1009879,NULL,Ludwigstraat 2 te Roosendaal (NB)
1009880,NULL,Ludwigstraat 1 te Roosendaal (NB)
1009881,NULL,Ludwigstraat 3 te Roosendaal (NB)
1009882,NULL,Ludwigstraat 7 te Roosendaal (NB) e.a.
1009883,NULL,Markt 16 te Roosendaal (NB)
1009885,Emile van Loonhuis,Markt 54 te Roosendaal (NB)
1009886,NULL,Markt 7 te Roosendaal (NB)
1009887,NULL,Markt 31 te Roosendaal (NB)
1009888,NULL,Molenstraat 8 te Roosendaal (NB)
1009889,NULL,Molenstraat 10 te Roosendaal (NB)
1009891,NULL,Nispensestraat 27 te Roosendaal (NB)
1009892,NULL,Raadhuisstraat 9 te Roosendaal (NB)
1009893,Red Band Venco,Spoorstraat 51 te Roosendaal (NB)
1009894,NULL,Ludwigstraat 32 te Roosendaal (NB)
1009895,NULL,Bergsestraat 47 te Wouw (Roosendaal NB)
1009897,NULL,Herelsestraat 155 te Heerle (Roosendaal NB)
1009898,NULL,Herelsestraat 163 te Heerle (Roosendaal NB)
1009899,NULL,Herelsestraat 198 te Heerle (Roosendaal NB)
1009904,NULL,Plantagebaan 244 te Wouwse Plantage (Roosendaal NB) e.a.
1009905,NULL,Herelsestraat 100 te Heerle (Roosendaal NB)
1009906,NULL,Markt 21 te Wouw (Roosendaal NB)
1009907,De Zwaan,Markt 27 te Wouw (Roosendaal NB)
1009908,Eikenhof,Roosendaalsestraat 64 te Wouw (Roosendaal NB)
1009909,NULL,Plantagebaan 221 te Wouwse Plantage (Roosendaal NB)
1009910,Maria Kapel,Spellestraat bij 44 te Wouw (Roosendaal NB)
1009911,NULL,Waterstraat 4 te Wouw (Roosendaal NB)
1009912,NULL,Brugstraat 39 te Roosendaal (NB)
1009914,NULL,Abdijlaan 6 te Nieuwkuijk (Heusden NB) e.a.
1009915,NULL,Abdijlaan 14 te Nieuwkuijk (Heusden NB)
1009916,NULL,Meliestraat 22 te Vlijmen (Heusden NB)
1009917,NULL,Meliestraat 20 A te Vlijmen (Heusden NB)
1009918,NULL,Meliestraat 35 te Vlijmen (Heusden NB)
1009919,NULL,Meliestraat 35 te Vlijmen (Heusden NB)
1009920,NULL,Hoefstraat 4 te Herpt (Heusden NB)
1009921,NULL,Hoefstraat 4 te Herpt (Heusden NB)
1009922,NULL,Hoogstraat 18 te Heusden (NB)
1009923,NULL,Hoogstraat 24 te Heusden (NB) e.a.
1009924,NULL,Pastoor van Akenstraat 34 te Vlijmen (Heusden NB)
1009925,NULL,Haarsteegsestraat 43 te Haarsteeg (Heusden NB)
1009926,NULL,Julianastraat 48 te Vlijmen (Heusden NB)
1009927,NULL,Julianastraat 1 te Vlijmen (Heusden NB)
1009928,NULL,Julianastraat 25 te Vlijmen (Heusden NB)
1009929,NULL,Meliestraat 24 te Vlijmen (Heusden NB)
1009930,NULL,Meliestraat 54 te Vlijmen (Heusden NB)
1009931,NULL,Meliestraat 19 te Vlijmen (Heusden NB)
1009932,NULL,Meliestraat 31 te Vlijmen (Heusden NB)
1009933,NULL,Meliestraat 43 te Vlijmen (Heusden NB)
1009934,NULL,"Nieuwkuijksestraat bij 96, Locatie: Achter nr. 94 te Nieuwkuijk (Heusden NB)"
1009935,NULL,Wolput 30 te Vlijmen (Heusden NB)
1009936,NULL,Wolput 72 te Vlijmen (Heusden NB) e.a.
1009937,NULL,Wolput 35 te Vlijmen (Heusden NB)
1009938,NULL,Bernsestraat 9 te Herpt (Heusden NB)
1009939,NULL,Botermarkt 2 te Heusden (NB)
1009940,NULL,Botermarkt 9 te Heusden (NB)
1009941,NULL,ten Z-Westen bebouwde kom te Doeveren (Heusden NB)
1009942,NULL,ten Z-Westen bebouwde kom te Doeveren (Heusden NB)
1009943,NULL,ten Z-Westen bebouwde kom te Doeveren (Heusden NB)
1009944,NULL,Joodse begraafplaats te Heusden (NB)
1009945,NULL,Herptsestraat 2 te Heusden (NB) e.a.
1009946,NULL,Begraafplaats te Heusden (NB)
1009947,NULL,Pelsestraat 8 te Heusden (NB)
1009948,NULL,Bergse Maas te Heusden (NB)
1009949,NULL,Putterstraat 30 te Heusden (NB)
1009950,NULL,gemeentegrens te Heusden (NB)
1009951,NULL,gemeentegrens te Heusden (NB)
1009952,NULL,Kerkstraat 35 te Elshout (Heusden NB) e.a.
1009953,NULL,Raadhuisplein 16 te Drunen (Heusden NB)
1009954,NULL,Langs de Langstraatlijn. te Drunen (Heusden NB)
1009955,NULL,langs de Langstraatlijn te Drunen (Heusden NB)
1009956,NULL,Julianastraat 44 te Vlijmen (Heusden NB)
1009957,NULL,Molenhoek te Vlijmen (Heusden NB)
1009958,Café Otter,Hoendiep 25 te Enumatil (Leek GR)
1009959,Oezingaweer,Zeerijperweg 13 te Loppersum (GR)
1009960,NULL,Zeerijperweg bij 13 te Loppersum (GR)
1009961,NULL,Stadsweg 31 te Garrelsweer (Loppersum GR)
1009962,NULL,Kerkepad 2 te Garrelsweer (Loppersum GR)
1009963,Mentheda,Menthedalaan 5 te Middelstum (Loppersum GR)
1009964,NULL,Menthedalaan bij 5 te Middelstum (Loppersum GR)
1009965,NULL,Menthedalaan bij 5 te Middelstum (Loppersum GR)
1009966,NULL,W.J. Dethmersweg 2 te Toornwerd (Loppersum GR)
1009967,NULL,W.J. Dethmersweg bij 2 te Toornwerd (Loppersum GR)
1009968,NULL,Korendijk 13 te 't Zandt (Loppersum GR)
1009969,NULL,Korendijk bij 13 te 't Zandt (Loppersum GR)
1009970,NULL,BY E L Ubbensweg 4 te Huizinge (Loppersum GR)
1009971,NULL,BY E L Ubbensweg 4 te Huizinge (Loppersum GR)
1009972,NULL,BY E L Ubbensweg 4 te Huizinge (Loppersum GR)
1009973,NULL,Hoofdstraat 45 te 't Zandt (Loppersum GR)
1009974,Sybellemaheerd,Stadsweg 2 te Wirdum Gn (Loppersum GR)
1009975,NULL,Stationslaan 2 te Loppersum (GR)
1009976,Wester Enzelens,Wijmersweg 2 te Garrelsweer (Loppersum GR)
1009977,NULL,Kosterijweg 16 te Westeremden (Loppersum GR)
1009978,NULL,Burchtstraat 23 te Middelstum (Loppersum GR)
1009980,'t Ol Schoultje,Torenstraat 1 te Huizinge (Loppersum GR)
1009981,NULL,Hoofdstraat 47 te 't Zandt (Loppersum GR)
1009982,NULL,Wierdeweg 16 te Leermens (Loppersum GR)
1009983,NULL,Dorpstraat 31 te Oosterwijtwerd (Loppersum GR)
1009984,NULL,Kerkpad 25 te Middelstum (Loppersum GR)
1009985,NULL,Kampweg 2 te Stedum (Loppersum GR)
1009986,NULL,Hoofdstraat 63 te 't Zandt (Loppersum GR)
1009987,Omtadaburgh,Omtadaweg 8 te 't Zandt (Loppersum GR)
1009988,NULL,Stadsweg bij 116 te Garrelsweer (Loppersum GR)
1009989,NULL,Stationslaan 6 te Loppersum (GR)
1009990,NULL,Stationslaan 7 te Loppersum (GR)
1009991,Hotel Spoorzicht,Molenweg 11 te Loppersum (GR)
1009992,Maria Zuidven,Lagestraat 7 te Loppersum (GR)
1009993,NULL,Hofstraat bij 2 te Loppersum (GR)
1009994,NULL,Wirdumerweg 75 te Loppersum (GR)
1009995,Peertil,Bedumerweg bij 1 te Stedum (Loppersum GR)
1009996,Nieuw Voorwerk,Fiveldijk 11 te Westeremden (Loppersum GR)
1009997,NULL,Smydingheweg bij 39 te Garsthuizen (Loppersum GR)
1009998,Garsthuizer Voorwerk,Dijkumerweg 4 te Garsthuizen (Loppersum GR)
1009999,Venhorn,Burgemeester van Ankenweg 8 te Middelstum (Loppersum GR)
1010000,Toptil,"Molenweg bij 15, Locatie: by Oldenoordweg te Middelstum (Loppersum GR)"
1010001,NULL,Heerestraat 2 te Middelstum (Loppersum GR)
1010002,NULL,Geertruida Alberdastraat 5 te Middelstum (Loppersum GR)
1010003,NULL,Dorpsweg 4 te Westerwijtwerd (Loppersum GR)
1010004,Schatsborg 2810,BY Schatsborgerweg 1 te 't Zandt (Loppersum GR)
1010005,Haykens Heerd,Borgweg 2 te Zeerijp (Loppersum GR)
1010006,NULL,Molenweg 18 te Loppersum (GR)
1010007,NULL,Heerestraat 15 te Middelstum (Loppersum GR)
1010008,Lutjerijp 2807,Lutjerijp bij 4 te Leermens (Loppersum GR)
1010009,Huizingerweg 2402,Huizingerweg bij 1 te Huizinge (Loppersum GR)
1010010,NULL,Molenweg bij 2 te Zeerijp (Loppersum GR)
1010011,NULL,Grachtstraat 12 te Middelstum (Loppersum GR)
1010012,NULL,Omtadaweg 6 te 't Zandt (Loppersum GR)
