id,street,is_main_address,zipcode
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XK
504846,Amstelveenseweg,N,1075 XL
504846,Amstelveenseweg,N,1075 XL
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XL
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,Y,1075 XH
504846,Amstelveenseweg,N,1075 XH
504846,Amstelveenseweg,N,1075 XJ
504846,Amstelveenseweg,N,1075 XH
504908,Cornelis Krusemanstraat,N,1075 ND
504908,Pieter Lastmankade,N,1075 KL
504908,Pieter Lastmankade,N,1075 KL
504908,Cornelis Krusemanstraat,N,1075 NE
504908,Cornelis Krusemanstraat,N,1075 NE
504908,Cornelis Krusemanstraat,N,1075 ND
504908,Pieter Lastmankade,N,1075 KK
504908,Cornelis Krusemanstraat,N,1075 NE
504908,Pieter Lastmankade,N,1075 KL
504908,Cornelis Krusemanstraat,N,1075 NE
504908,Pieter Lastmankade,N,1075 KK
504908,Hendrik Jacobszstraat,N,1075 PC
504908,Hendrik Jacobszstraat,N,1075 PC
504908,Cornelis Krusemanstraat,N,1075 ND
504908,Hendrik Jacobszstraat,N,1075 PC
504908,Hendrik Jacobszstraat,N,1075 PC
504908,Pieter Lastmankade,N,1075 KK
504908,Pieter Lastmankade,N,1075 KL
504908,Pieter Lastmankade,N,1075 KK
504908,Cornelis Krusemanstraat,N,1075 NE
504908,Pieter Lastmankade,N,1075 KL
504908,Cornelis Krusemanstraat,Y,1075 ND
504924,Pieter Lastmankade,N,1075 KN
504924,Bertelmanstraat,Y,1075 LT
504924,Bertelmanplein,N,1075 LN
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KN
504924,Bernard Kochstraat,N,1075 LK
504924,Bertelmanstraat,N,1075 LV
504924,Pieter Lastmankade,N,1075 KN
504924,Des Présstraat,N,1075 NZ
504924,Pieter Lastmankade,N,1075 KN
504924,Des Présstraat,N,1075 NZ
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KM
504924,Bertelmanstraat,N,1075 LT
504924,Pieter Lastmankade,N,1075 KM
504924,Des Présstraat,N,1075 NZ
504924,Pieter Lastmankade,N,1075 KN
504924,Bertelmanstraat,N,1075 LV
504924,Bernard Kochstraat,N,1075 LK
504924,Bertelmanstraat,N,1075 LV
504924,Bernard Kochstraat,N,1075 LK
504924,Bertelmanplein,N,1075 LN
504924,Pieter Lastmankade,N,1075 KN
504924,Bertelmanstraat,N,1075 LT
504924,Pieter Lastmankade,N,1075 KN
504924,Bertelmanstraat,N,1075 LT
504924,Bertelmanstraat,N,1075 LV
504924,Des Présstraat,N,1075 NZ
504924,Bertelmanstraat,N,1075 LT
504924,Bertelmanplein,N,1075 LN
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KN
504924,Bertelmanstraat,N,1075 LV
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KN
504924,Bertelmanplein,N,1075 LN
504924,Pieter Lastmankade,N,1075 KN
504924,Bertelmanplein,N,1075 LN
504924,Des Présstraat,N,1075 NZ
504924,Bertelmanstraat,N,1075 LT
504924,Des Présstraat,N,1075 NZ
504924,Bertelmanstraat,N,1075 LT
504924,Pieter Lastmankade,N,1075 KN
504924,Bertelmanstraat,N,1075 LT
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KM
504924,Pieter Lastmankade,N,1075 KN
504924,Pieter Lastmankade,N,1075 KM
504924,Pieter Lastmankade,N,1075 KM
504924,Pieter Lastmankade,N,1075 KM
504924,Pieter Lastmankade,N,1075 KM
504924,Bernard Kochstraat,N,1075 LK
504924,Bernard Kochstraat,N,1075 LK
504924,Bertelmanplein,N,1075 LN
504924,Bernard Kochstraat,N,1075 LK
504924,Bertelmanstraat,N,1075 LT
504924,Bertelmanplein,N,1075 LN
504924,Bertelmanstraat,N,1075 LT
504924,Bertelmanstraat,N,1075 LT
504924,Bertelmanstraat,N,1075 LT
504959,Hendrik Jacobszstraat,N,1075 PG
504959,Des Présstraat,N,1075 NT
504959,Cornelis Krusemanstraat,N,1075 NG
504959,Hendrik Jacobszstraat,N,1075 PG
504959,Des Présstraat,Y,1075 NT
504959,Des Présstraat,N,1075 NV
504959,Cornelis Krusemanstraat,N,1075 NG
504959,Des Présstraat,N,1075 NV
504959,Hendrik Jacobszstraat,N,1075 PH
504959,Des Présstraat,N,1075 NV
504959,Cornelis Krusemanstraat,N,1075 NG
504959,Cornelis Krusemanstraat,N,1075 NG
504959,Hendrik Jacobszstraat,N,1075 PH
504959,Cornelis Krusemanstraat,N,1075 NG
504959,Des Présstraat,N,1075 NV
504959,Hendrik Jacobszstraat,N,1075 PG
504959,Cornelis Krusemanstraat,N,1075 NG
504959,Hendrik Jacobszstraat,N,1075 PH
504959,Pieter Lastmankade,N,1075 KM
504959,Pieter Lastmankade,N,1075 KM
504959,Des Présstraat,N,1075 NT
504959,Des Présstraat,N,1075 NV
504959,Pieter Lastmankade,N,1075 KM
504959,Hendrik Jacobszstraat,N,1075 PG
504959,Hendrik Jacobszstraat,N,1075 PH
504959,Des Présstraat,N,1075 NT
504969,Bertelmanplein,N,1075 LP
504969,Bertelmanplein,N,1075 LP
504969,Bernard Kochstraat,N,1075 LJ
504969,Bernard Kochstraat,N,1075 LJ
504969,Cornelis Krusemanstraat,N,1075 NH
504969,Bertelmanstraat,N,1075 LX
504969,Cornelis Krusemanstraat,N,1075 NJ
504969,Cornelis Krusemanstraat,N,1075 NH
504969,Cornelis Krusemanstraat,N,1075 NH
504969,Amstelveenseweg,N,1075 XA
504969,Cornelis Krusemanstraat,N,1075 NJ
504969,Bertelmanstraat,N,1075 LX
504969,Bertelmanstraat,N,1075 LW
504969,Cornelis Krusemanstraat,N,1075 NK
504969,Cornelis Krusemanstraat,N,1075 NH
504969,Cornelis Krusemanstraat,N,1075 NJ
504969,Bernard Kochstraat,N,1075 LJ
504969,Bertelmanplein,N,1075 LP
504969,Bertelmanstraat,N,1075 LW
504969,Bertelmanstraat,N,1075 LW
504969,Bertelmanstraat,N,1075 LX
504969,Bertelmanstraat,N,1075 LX
504969,Bertelmanstraat,N,1075 LX
504969,Cornelis Krusemanstraat,N,1075 NJ
504969,Cornelis Krusemanstraat,N,1075 NK
504969,Cornelis Krusemanstraat,N,1075 NK
504969,Cornelis Krusemanstraat,N,1075 NK
504969,Bernard Kochstraat,N,1075 LJ
504969,Cornelis Krusemanstraat,N,1075 NH
504969,Cornelis Krusemanstraat,N,1075 NJ
504969,Cornelis Krusemanstraat,N,1075 NK
504969,Amstelveenseweg,N,1075 XA
504969,Cornelis Krusemanstraat,Y,1075 NH
504969,Bernard Kochstraat,N,1075 LJ
504969,Bernard Kochstraat,N,1075 LJ
504969,Bertelmanplein,N,1075 LP
504969,Bertelmanplein,N,1075 LP
504969,Bertelmanplein,N,1075 LR
504969,Bertelmanplein,N,1075 LR
504969,Bertelmanplein,N,1075 LR
504969,Bertelmanstraat,N,1075 LW
504969,Des Présstraat,N,1075 NZ
504969,Des Présstraat,N,1075 NZ
504969,Bertelmanplein,N,1075 LR
504969,Des Présstraat,N,1075 NZ
504969,Cornelis Krusemanstraat,N,1075 NJ
504969,Cornelis Krusemanstraat,N,1075 NK
504969,Amstelveenseweg,N,1075 XA
504988,Bernard Kochstraat,N,1075 LM
504988,Bertelmanstraat,N,1075 LV
504988,Willaertstraat,N,1075 LE
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Bertelmanstraat,N,1075 LV
504988,Bertelmanplein,N,1075 LN
504988,Pieter Lastmankade,N,1075 KT
504988,Willaertstraat,N,1075 LE
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Bernard Kochstraat,N,1075 LM
504988,Bernard Kochstraat,N,1075 LM
504988,Bernard Kochstraat,N,1075 LM
504988,Willaertstraat,N,1075 LE
504988,Pieter Lastmankade,N,1075 KT
504988,Willaertstraat,N,1075 LE
504988,Bertelmanstraat,N,1075 LV
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Bertelmanstraat,N,1075 LV
504988,Bertelmanplein,N,1075 LN
504988,Bertelmanplein,N,1075 LN
504988,Bertelmanplein,N,1075 LN
504988,Bertelmanstraat,N,1075 LV
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Willaertstraat,N,1075 LE
504988,Willaertstraat,N,1075 LE
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Bernard Kochstraat,N,1075 LM
504988,Bernard Kochstraat,N,1075 LM
504988,Bertelmanstraat,N,1075 LV
504988,Bertelmanstraat,N,1075 LV
504988,Bertelmanstraat,N,1075 LV
504988,Bertelmanplein,N,1075 LN
504988,Bertelmanplein,N,1075 LN
504988,Pieter Lastmankade,N,1075 KT
504988,Pieter Lastmankade,N,1075 KT
504988,Bertelmanplein,N,1075 LN
504988,Pieter Lastmankade,N,1075 KT
504988,Bernard Kochstraat,N,1075 LM
504988,Willaertstraat,N,1075 LE
504988,Pieter Lastmankade,N,1075 KT
504988,Bertelmanplein,N,1075 LN
504988,Bertelmanstraat,N,1075 LV
504988,Pieter Lastmankade,N,1075 KT
504988,Bertelmanstraat,N,1075 LV
504988,Bernard Kochstraat,N,1075 LM
504988,Willaertstraat,N,1075 LE
504988,Willaertstraat,Y,1075 LE
504988,Bertelmanplein,N,1075 LN
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanstraat,N,1075 LZ
505031,Bertelmanstraat,N,1075 LZ
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanstraat,N,1075 LZ
505031,Bernard Kochstraat,N,1075 LM
505031,Willaertstraat,N,1075 LE
505031,Amstelveenseweg,N,1075 XC
505031,Amstelveenseweg,N,1075 XD
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanstraat,N,1075 LZ
505031,Willaertstraat,N,1075 LE
505031,Willaertstraat,N,1075 LE
505031,Bertelmanplein,N,1075 LS
505031,Bernard Kochstraat,N,1075 LM
505031,Willaertstraat,N,1075 LD
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanstraat,N,1075 LZ
505031,Bertelmanstraat,N,1075 LZ
505031,Bertelmanstraat,N,1075 LZ
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanstraat,N,1075 LZ
505031,Willaertstraat,N,1075 LE
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bernard Kochstraat,N,1075 LL
505031,Bertelmanstraat,N,1075 LZ
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanplein,N,1075 LS
505031,Amstelveenseweg,N,1075 XB
505031,Bertelmanplein,N,1075 LS
505031,Amstelveenseweg,N,1075 XB
505031,Amstelveenseweg,N,1075 XC
505031,Amstelveenseweg,N,1075 XB
505031,Willaertstraat,N,1075 LE
505031,Amstelveenseweg,N,1075 XC
505031,Willaertstraat,N,1075 LD
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanplein,N,1075 LS
505031,Bernard Kochstraat,N,1075 LM
505031,Bernard Kochstraat,N,1075 LL
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Amstelveenseweg,N,1075 XD
505031,Bertelmanplein,N,1075 LS
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Willaertstraat,N,1075 LE
505031,Amstelveenseweg,N,1075 XD
505031,Amstelveenseweg,N,1075 XD
505031,Willaertstraat,N,1075 LE
505031,Bertelmanplein,N,1075 LS
505031,Willaertstraat,N,1075 LE
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanstraat,N,1075 LZ
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanplein,N,1075 LS
505031,Willaertstraat,N,1075 LE
505031,Bertelmanstraat,N,1075 LZ
505031,Bertelmanstraat,N,1075 LZ
505031,Bertelmanplein,N,1075 LS
505031,Willaertstraat,N,1075 LD
505031,Willaertstraat,Y,1075 LD
505031,Willaertstraat,N,1075 LE
505031,Bertelmanstraat,N,1075 LZ
505031,Bertelmanplein,N,1075 LS
505031,Bernard Kochstraat,N,1075 LL
505031,Bernard Kochstraat,N,1075 LL
505031,Bernard Kochstraat,N,1075 LL
505031,Amstelveenseweg,N,1075 XB
505031,Amstelveenseweg,N,1075 XB
505031,Bernard Kochstraat,N,1075 LM
505031,Bernard Kochstraat,N,1075 LM
505031,Bernard Kochstraat,N,1075 LM
505031,Bernard Kochstraat,N,1075 LM
505031,Bernard Kochstraat,N,1075 LM
505031,Bertelmanplein,N,1075 LS
505031,Amstelveenseweg,N,1075 XC
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Willaertstraat,N,1075 LE
505031,Willaertstraat,N,1075 LE
505031,Bertelmanstraat,N,1075 LZ
505031,Bertelmanstraat,N,1075 LZ
505031,Bernard Kochstraat,N,1075 LL
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanplein,N,1075 LS
505031,Bertelmanstraat,N,1075 LZ
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Willaertstraat,N,1075 LH
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Amstelveenseweg,N,1075 XE
505078,Pieter Lastmankade,N,1075 KT
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Willaertstraat,N,1075 LH
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Amstelveenseweg,N,1075 XE
505078,Pieter Lastmankade,N,1075 KT
505078,Willaertstraat,N,1075 LH
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Willaertstraat,N,1075 LH
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Amstelveenseweg,N,1075 XE
505078,Amstelveenseweg,N,1075 XG
505078,Willaertstraat,N,1075 LH
505078,Amstelveenseweg,N,1075 XG
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Amstelveenseweg,N,1075 XG
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Amstelveenseweg,N,1075 XE
505078,Pieter Lastmankade,N,1075 KT
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Pieter Lastmankade,N,1075 KT
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,Y,1075 LG
505078,Willaertstraat,N,1075 LG
505078,Willaertstraat,N,1075 LG
505078,Willaertstraat,N,1075 LG
505078,Willaertstraat,N,1075 LH
505078,Pieter Lastmankade,N,1075 KT
505078,Amstelveenseweg,N,1075 XG
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Willaertstraat,N,1075 LH
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Pieter Lastmankade,N,1075 KT
505078,Willaertstraat,N,1075 LH
505114,Johannes Vermeerstraat,N,1071 DL
505114,Teniersstraat,Y,1071 DX
505123,Johannes Vermeerstraat,Y,1071 DL
505131,Johannes Vermeerstraat,Y,1071 DL
505131,Johannes Vermeerstraat,N,1071 DL
505131,Johannes Vermeerstraat,N,1071 DL
505131,Johannes Vermeerstraat,N,1071 DL
505131,Johannes Vermeerstraat,N,1071 DL
505131,Johannes Vermeerstraat,N,1071 DL
505131,Johannes Vermeerstraat,N,1071 DL
505131,Johannes Vermeerstraat,N,1071 DL
505137,Johannes Vermeerstraat,Y,1071 DL
505144,Johannes Vermeerstraat,N,1071 DL
505144,Johannes Vermeerstraat,Y,1071 DL
505152,Johannes Vermeerstraat,Y,1071 DL
505164,Hobbemastraat,Y,1071 ZA
505171,Hobbemastraat,Y,1071 ZA
505179,Hobbemastraat,Y,1071 ZA
505187,Sophialaan,N,1075 BL
505187,Sophialaan,Y,1075 BL
505187,Sophialaan,N,1075 BL
505187,Sophialaan,N,1075 BL
505193,Koningslaan,Y,1075 AC
505199,Koningslaan,Y,1075 AC
505205,Koningslaan,Y,1075 AC
505212,Prins Hendriklaan,Y,1075 AX
505220,Oranje Nassaulaan,Y,1075 AN
505230,Saxen-Weimarlaan,Y,1075 BZ
505230,Saxen-Weimarlaan,N,1075 BZ
505230,Waldeck Pyrmontlaan,N,1075 BX
505243,Koninginneweg,N,1075 CX
505243,Koninginneweg,N,1075 CX
505243,Koninginneweg,N,1075 CX
505243,Koninginneweg,Y,1075 CX
505256,Van Eeghenstraat,Y,1071 GL
505265,Van Eeghenstraat,Y,1071 GK
505272,Van Eeghenstraat,Y,1071 GK
505278,Prins Hendriklaan,Y,1075 AX
505287,Prins Hendriklaan,Y,1075 AZ
505294,Prins Hendriklaan,Y,1075 AZ
505301,Koningslaan,Y,1075 AE
505310,Koninginneweg,Y,1075 CX
505316,Van Eeghenstraat,Y,1071 GK
505324,Van Eeghenstraat,Y,1071 GK
505331,Emmaplein,Y,1075 AW
505339,Emmalaan,Y,1075 AV
505346,Emmalaan,Y,1075 AV
505354,Emmalaan,Y,1075 AT
505360,Emmalaan,Y,1075 AT
505366,Valeriusstraat,Y,1075 GJ
505372,Okeghemstraat,Y,1075 PK
505372,Okeghemstraat,N,1075 PK
505380,Cornelis Krusemanstraat,Y,1075 NL
505386,Koningslaan,Y,1075 AE
505386,Koningslaan,N,1075 AE
505394,De Lairessestraat,N,1075 HM
505394,Valeriusplein,Y,1075 BG
505402,Heinzestraat,N,1071 SK
505402,Heinzestraat,Y,1071 SK
505408,Heinzestraat,Y,1071 SK
505417,Heinzestraat,Y,1071 SL
505427,Heinzestraat,Y,1071 SL
505435,Heinzestraat,Y,1071 SL
505443,Heinzestraat,Y,1071 SL
505451,Van Eeghenstraat,Y,1071 GK
505458,Van Eeghenstraat,Y,1071 GK
505465,Concertgebouwplein,Y,1071 LN
505472,Cornelis Schuytstraat,Y,1071 JG
505479,Oranje Nassaulaan,Y,1075 AL
505490,Valeriusplein,Y,1075 BJ
505490,Valeriusplein,N,1075 BJ
505501,Emmalaan,Y,1075 AV
505507,Emmalaan,Y,1075 AV
505513,J.J. Viottastraat,Y,1071 JP
505526,J.J. Viottastraat,Y,1071 JP
505534,Cornelis Schuytstraat,Y,1071 JG
505541,Cornelis Schuytstraat,Y,1071 JG
505550,Hacquartstraat,Y,1071 SJ
505560,Hacquartstraat,Y,1071 SJ
505567,J.J. Viottastraat,Y,1071 JS
505575,Cornelis Schuytstraat,N,1071 JL
505575,Cornelis Schuytstraat,N,1071 JL
505575,Cornelis Schuytstraat,N,1071 JL
505575,Cornelis Schuytstraat,Y,1071 JL
505599,Cornelis Schuytstraat,Y,1071 JG
505607,J.J. Viottastraat,Y,1071 JP
505607,J.J. Viottastraat,N,1071 JP
505623,Van Eeghenstraat,Y,1071 EW
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,Y,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Joh.M. Coenenstraat,N,1071 WG
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Roelof Hartplein,N,1071 TT
505630,Bronckhorststraat,N,1071 WL
505630,Roelof Hartplein,N,1071 TT
505638,Amstelveenseweg,Y,1075 VX
505644,Koninginneweg,Y,1075 CG
505644,Koninginneweg,N,1075 CG
505644,Emmastraat,N,1075 HT
505651,Heinzestraat,Y,1071 SK
505651,Heinzestraat,N,1071 SK
505657,Johannes Vermeerstraat,Y,1071 DR
505664,Johannes Vermeerstraat,Y,1071 DR
505670,Honthorststraat,Y,1071 DC
505677,Bronckhorststraat,N,1071 WP
505677,Bronckhorststraat,N,1071 WP
505677,Bronckhorststraat,N,1071 WN
505677,Bronckhorststraat,N,1071 WN
505677,Bronckhorststraat,N,1071 WN
505677,Bronckhorststraat,N,1071 WN
505677,Bronckhorststraat,N,1071 WN
505677,Joh.M. Coenenstraat,N,1071 WG
505677,Bronckhorststraat,N,1071 WP
505677,Bronckhorststraat,N,1071 WN
505677,Bronckhorststraat,N,1071 WP
505677,Bronckhorststraat,N,1071 WP
505677,Bartholomeus Ruloffsstraat,N,1071 WK
505677,Bartholomeus Ruloffsstraat,N,1071 WK
505677,Bartholomeus Ruloffsstraat,N,1071 WK
505677,Joh.M. Coenenstraat,N,1071 WG
505677,Joh.M. Coenenstraat,N,1071 WH
505677,Joh.M. Coenenstraat,N,1071 WH
505677,Joh.M. Coenenstraat,N,1071 WH
505677,Joh.M. Coenenstraat,N,1071 WH
505677,Bronckhorststraat,Y,1071 WL
505677,Joh.M. Coenenstraat,N,1071 WG
505677,Joh.M. Coenenstraat,N,1071 WG
505677,Joh.M. Coenenstraat,N,1071 WG
505677,Bronckhorststraat,N,1071 WL
505677,Joh.M. Coenenstraat,N,1071 WH
505677,Bronckhorststraat,N,1071 WP
505686,Valeriusstraat,N,1075 EW
505686,Valeriusstraat,N,1075 EW
505686,Lomanstraat,N,1075 RC
505686,Valeriusstraat,N,1075 EW
505686,Hendrik Jacobszstraat,N,1075 PA
505686,Valeriusstraat,N,1075 EW
505686,Lomanstraat,N,1075 RC
505686,Lomanstraat,N,1075 RC
505686,Hendrik Jacobszstraat,Y,1075 PA
505686,Valeriusstraat,N,1075 EW
505686,Lomanstraat,N,1075 RC
505699,Honthorststraat,Y,1071 DC
505706,Honthorststraat,Y,1071 DC
505713,Hobbemastraat,Y,1071 ZB
505720,Hobbemastraat,Y,1071 ZB
505727,Honthorststraat,Y,1071 DC
505735,Paulus Potterstraat,Y,1071 CZ
505741,Paulus Potterstraat,Y,1071 CZ
505748,Paulus Potterstraat,Y,1071 CZ
505755,Teniersstraat,Y,1071 DX
505763,Paulus Potterstraat,Y,1071 CZ
505770,Jan Luijkenstraat,Y,1071 CJ
505777,Jan Luijkenstraat,Y,1071 CJ
505783,Honthorststraat,Y,1071 DG
505789,Museumplein,Y,1071 DJ
505795,Museumplein,Y,1071 DJ
505801,Jan Luijkenstraat,Y,1071 CJ
505807,Jan Luijkenstraat,N,1071 CJ
505807,Jan Luijkenstraat,Y,1071 CJ
505807,Jan Luijkenstraat,N,1071 CJ
505807,Jan Luijkenstraat,N,1071 CJ
505813,Jacob Obrechtstraat,N,1071 KJ
505813,Jacob Obrechtstraat,Y,1071 KJ
505813,Jacob Obrechtstraat,N,1071 KJ
505813,Jacob Obrechtstraat,N,1071 KJ
505813,Jacob Obrechtstraat,N,1071 KJ
505834,Museumplein,Y,1071 DJ
505840,Paulus Potterstraat,Y,1071 CX
505846,Valeriusplein,Y,1075 BG
505846,Valeriusplein,N,1075 BH
505852,Emmaplein,Y,1075 AW
505858,Museumplein,Y,1071 DJ
505864,Museumplein,Y,1071 DJ
505870,Stadhouderskade,Y,1071 ZD
505876,Stadhouderskade,Y,1071 ZD
505884,Gabriël Metsustraat,Y,1071 DZ
505891,Jan van Goyenkade,N,1075 HS
505891,Jan van Goyenkade,N,1075 HS
505891,De Lairessestraat,N,1075 HK
505891,Jan van Goyenkade,N,1075 HS
505891,De Lairessestraat,Y,1075 HK
505891,Jan van Goyenkade,N,1075 HS
505891,Jan van Goyenkade,N,1075 HS
505891,De Lairessestraat,N,1075 HK
505901,Hobbemakade,N,1071 XK
505901,Hobbemastraat,Y,1071 ZC
505901,Hobbemakade,N,1071 XK
505910,Amstelveenseweg,Y,1075 XA
505917,Hacquartstraat,N,1071 SH
505917,Hacquartstraat,N,1071 SJ
505917,Hacquartstraat,Y,1071 SH
505917,Hacquartstraat,N,1071 SJ
505917,Hacquartstraat,N,1071 SJ
